id,effort,effort_weight,effort_space,effort_time,placement,air,age,size,tempo,volume,attitude
10201,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,medium,friendly
10202,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,medium,deadpan
10203,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,medium,menacing
10204,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,big,friendly
10205,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,big,deadpan
10206,glide,light,direct,sustained,balanced,dry,elder,huge,rapid,big,menacing
10207,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,hushed,friendly
10208,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,hushed,deadpan
10209,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,hushed,menacing
10210,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,medium,friendly
10211,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,medium,deadpan
10212,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,medium,menacing
10213,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,big,friendly
10214,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,big,deadpan
10215,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,slow,big,menacing
10216,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,hushed,friendly
10217,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,hushed,deadpan
10218,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,hushed,menacing
10219,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,medium,friendly
10220,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,medium,deadpan
10221,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,medium,menacing
10222,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,big,friendly
10223,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,big,deadpan
10224,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,steady,big,menacing
10225,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,hushed,friendly
10226,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,hushed,deadpan
10227,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,hushed,menacing
10228,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,medium,friendly
10229,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,medium,deadpan
10230,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,medium,menacing
10231,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,big,friendly
10232,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,big,deadpan
10233,float,light,indirect,sustained,nasal,breathy,kid-ish,tiny,rapid,big,menacing
10234,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,hushed,friendly
10235,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,hushed,deadpan
10236,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,hushed,menacing
10237,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,medium,friendly
10238,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,medium,deadpan
10239,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,medium,menacing
10240,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,big,friendly
10241,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,big,deadpan
10242,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,slow,big,menacing
10243,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,hushed,friendly
10244,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,hushed,deadpan
10245,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,hushed,menacing
10246,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,medium,friendly
10247,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,medium,deadpan
10248,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,medium,menacing
10249,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,big,friendly
10250,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,big,deadpan
10251,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,steady,big,menacing
10252,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,hushed,friendly
10253,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,hushed,deadpan
10254,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,hushed,menacing
10255,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,medium,friendly
10256,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,medium,deadpan
10257,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,medium,menacing
10258,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,big,friendly
10259,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,big,deadpan
10260,float,light,indirect,sustained,nasal,breathy,kid-ish,medium,rapid,big,menacing
10261,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,hushed,friendly
10262,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,hushed,deadpan
10263,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,hushed,menacing
10264,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,medium,friendly
10265,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,medium,deadpan
10266,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,medium,menacing
10267,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,big,friendly
10268,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,big,deadpan
10269,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,slow,big,menacing
10270,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,hushed,friendly
10271,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,hushed,deadpan
10272,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,hushed,menacing
10273,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,medium,friendly
10274,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,medium,deadpan
10275,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,medium,menacing
10276,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,big,friendly
10277,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,big,deadpan
10278,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,steady,big,menacing
10279,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,hushed,friendly
10280,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,hushed,deadpan
10281,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,hushed,menacing
10282,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,medium,friendly
10283,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,medium,deadpan
10284,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,medium,menacing
10285,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,big,friendly
10286,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,big,deadpan
10287,float,light,indirect,sustained,nasal,breathy,kid-ish,huge,rapid,big,menacing
10288,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,hushed,friendly
10289,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,hushed,deadpan
10290,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,hushed,menacing
10291,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,medium,friendly
10292,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,medium,deadpan
10293,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,medium,menacing
10294,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,big,friendly
10295,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,big,deadpan
10296,float,light,indirect,sustained,nasal,breathy,adult,tiny,slow,big,menacing
10297,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,hushed,friendly
10298,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,hushed,deadpan
10299,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,hushed,menacing
10300,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,medium,friendly
10301,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,medium,deadpan
10302,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,medium,menacing
10303,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,big,friendly
10304,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,big,deadpan
10305,float,light,indirect,sustained,nasal,breathy,adult,tiny,steady,big,menacing
10306,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,hushed,friendly
10307,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,hushed,deadpan
10308,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,hushed,menacing
10309,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,medium,friendly
10310,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,medium,deadpan
10311,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,medium,menacing
10312,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,big,friendly
10313,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,big,deadpan
10314,float,light,indirect,sustained,nasal,breathy,adult,tiny,rapid,big,menacing
10315,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,hushed,friendly
10316,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,hushed,deadpan
10317,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,hushed,menacing
10318,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,medium,friendly
10319,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,medium,deadpan
10320,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,medium,menacing
10321,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,big,friendly
10322,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,big,deadpan
10323,float,light,indirect,sustained,nasal,breathy,adult,medium,slow,big,menacing
10324,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,hushed,friendly
10325,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,hushed,deadpan
10326,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,hushed,menacing
10327,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,medium,friendly
10328,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,medium,deadpan
10329,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,medium,menacing
10330,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,big,friendly
10331,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,big,deadpan
10332,float,light,indirect,sustained,nasal,breathy,adult,medium,steady,big,menacing
10333,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,hushed,friendly
10334,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,hushed,deadpan
10335,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,hushed,menacing
10336,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,medium,friendly
10337,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,medium,deadpan
10338,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,medium,menacing
10339,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,big,friendly
10340,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,big,deadpan
10341,float,light,indirect,sustained,nasal,breathy,adult,medium,rapid,big,menacing
10342,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,hushed,friendly
10343,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,hushed,deadpan
10344,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,hushed,menacing
10345,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,medium,friendly
10346,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,medium,deadpan
10347,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,medium,menacing
10348,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,big,friendly
10349,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,big,deadpan
10350,float,light,indirect,sustained,nasal,breathy,adult,huge,slow,big,menacing
10351,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,hushed,friendly
10352,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,hushed,deadpan
10353,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,hushed,menacing
10354,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,medium,friendly
10355,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,medium,deadpan
10356,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,medium,menacing
10357,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,big,friendly
10358,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,big,deadpan
10359,float,light,indirect,sustained,nasal,breathy,adult,huge,steady,big,menacing
10360,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,hushed,friendly
10361,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,hushed,deadpan
10362,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,hushed,menacing
10363,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,medium,friendly
10364,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,medium,deadpan
10365,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,medium,menacing
10366,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,big,friendly
10367,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,big,deadpan
10368,float,light,indirect,sustained,nasal,breathy,adult,huge,rapid,big,menacing
10369,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,hushed,friendly
10370,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,hushed,deadpan
10371,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,hushed,menacing
10372,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,medium,friendly
10373,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,medium,deadpan
10374,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,medium,menacing
10375,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,big,friendly
10376,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,big,deadpan
10377,float,light,indirect,sustained,nasal,breathy,elder,tiny,slow,big,menacing
10378,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,hushed,friendly
10379,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,hushed,deadpan
10380,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,hushed,menacing
10381,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,medium,friendly
10382,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,medium,deadpan
10383,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,medium,menacing
10384,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,big,friendly
10385,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,big,deadpan
10386,float,light,indirect,sustained,nasal,breathy,elder,tiny,steady,big,menacing
10387,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,hushed,friendly
10388,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,hushed,deadpan
10389,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,hushed,menacing
10390,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,medium,friendly
10391,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,medium,deadpan
10392,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,medium,menacing
10393,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,big,friendly
10394,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,big,deadpan
10395,float,light,indirect,sustained,nasal,breathy,elder,tiny,rapid,big,menacing
10396,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,hushed,friendly
10397,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,hushed,deadpan
10398,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,hushed,menacing
10399,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,medium,friendly
10400,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,medium,deadpan
10401,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,medium,menacing
10402,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,big,friendly
10403,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,big,deadpan
10404,float,light,indirect,sustained,nasal,breathy,elder,medium,slow,big,menacing
10405,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,hushed,friendly
10406,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,hushed,deadpan
10407,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,hushed,menacing
10408,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,medium,friendly
10409,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,medium,deadpan
10410,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,medium,menacing
10411,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,big,friendly
10412,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,big,deadpan
10413,float,light,indirect,sustained,nasal,breathy,elder,medium,steady,big,menacing
10414,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,hushed,friendly
10415,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,hushed,deadpan
10416,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,hushed,menacing
10417,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,medium,friendly
10418,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,medium,deadpan
10419,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,medium,menacing
10420,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,big,friendly
10421,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,big,deadpan
10422,float,light,indirect,sustained,nasal,breathy,elder,medium,rapid,big,menacing
10423,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,hushed,friendly
10424,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,hushed,deadpan
10425,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,hushed,menacing
10426,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,medium,friendly
10427,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,medium,deadpan
10428,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,medium,menacing
10429,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,big,friendly
10430,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,big,deadpan
10431,float,light,indirect,sustained,nasal,breathy,elder,huge,slow,big,menacing
10432,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,hushed,friendly
10433,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,hushed,deadpan
10434,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,hushed,menacing
10435,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,medium,friendly
10436,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,medium,deadpan
10437,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,medium,menacing
10438,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,big,friendly
10439,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,big,deadpan
10440,float,light,indirect,sustained,nasal,breathy,elder,huge,steady,big,menacing
10441,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,hushed,friendly
10442,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,hushed,deadpan
10443,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,hushed,menacing
10444,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,medium,friendly
10445,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,medium,deadpan
10446,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,medium,menacing
10447,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,big,friendly
10448,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,big,deadpan
10449,float,light,indirect,sustained,nasal,breathy,elder,huge,rapid,big,menacing
10450,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,hushed,friendly
10451,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,hushed,deadpan
10452,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,hushed,menacing
10453,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,medium,friendly
10454,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,medium,deadpan
10455,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,medium,menacing
10456,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,big,friendly
10457,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,big,deadpan
10458,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,slow,big,menacing
10459,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,hushed,friendly
10460,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,hushed,deadpan
10461,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,hushed,menacing
10462,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,medium,friendly
10463,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,medium,deadpan
10464,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,medium,menacing
10465,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,big,friendly
10466,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,big,deadpan
10467,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,steady,big,menacing
10468,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,hushed,friendly
10469,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,hushed,deadpan
10470,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,hushed,menacing
10471,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,medium,friendly
10472,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,medium,deadpan
10473,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,medium,menacing
10474,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,big,friendly
10475,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,big,deadpan
10476,float,light,indirect,sustained,nasal,dry,kid-ish,tiny,rapid,big,menacing
10477,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,hushed,friendly
10478,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,hushed,deadpan
10479,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,hushed,menacing
10480,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,medium,friendly
10481,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,medium,deadpan
10482,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,medium,menacing
10483,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,big,friendly
10484,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,big,deadpan
10485,float,light,indirect,sustained,nasal,dry,kid-ish,medium,slow,big,menacing
10486,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,hushed,friendly
10487,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,hushed,deadpan
10488,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,hushed,menacing
10489,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,medium,friendly
10490,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,medium,deadpan
10491,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,medium,menacing
10492,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,big,friendly
10493,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,big,deadpan
10494,float,light,indirect,sustained,nasal,dry,kid-ish,medium,steady,big,menacing
10495,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,hushed,friendly
10496,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,hushed,deadpan
10497,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,hushed,menacing
10498,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,medium,friendly
10499,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,medium,deadpan
10500,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,medium,menacing
10501,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,big,friendly
10502,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,big,deadpan
10503,float,light,indirect,sustained,nasal,dry,kid-ish,medium,rapid,big,menacing
10504,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,hushed,friendly
10505,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,hushed,deadpan
10506,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,hushed,menacing
10507,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,medium,friendly
10508,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,medium,deadpan
10509,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,medium,menacing
10510,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,big,friendly
10511,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,big,deadpan
10512,float,light,indirect,sustained,nasal,dry,kid-ish,huge,slow,big,menacing
10513,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,hushed,friendly
10514,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,hushed,deadpan
10515,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,hushed,menacing
10516,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,medium,friendly
10517,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,medium,deadpan
10518,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,medium,menacing
10519,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,big,friendly
10520,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,big,deadpan
10521,float,light,indirect,sustained,nasal,dry,kid-ish,huge,steady,big,menacing
10522,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,hushed,friendly
10523,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,hushed,deadpan
10524,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,hushed,menacing
10525,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,medium,friendly
10526,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,medium,deadpan
10527,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,medium,menacing
10528,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,big,friendly
10529,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,big,deadpan
10530,float,light,indirect,sustained,nasal,dry,kid-ish,huge,rapid,big,menacing
10531,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,hushed,friendly
10532,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,hushed,deadpan
10533,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,hushed,menacing
10534,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,medium,friendly
10535,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,medium,deadpan
10536,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,medium,menacing
10537,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,big,friendly
10538,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,big,deadpan
10539,float,light,indirect,sustained,nasal,dry,adult,tiny,slow,big,menacing
